/home/kevin/facerc/pyface/yalefaces/small-subject01.glasses,0
/home/kevin/facerc/pyface/yalefaces/small-subject01.glasses.gif,0
/home/kevin/facerc/pyface/yalefaces/small-subject01.happy,0
/home/kevin/facerc/pyface/yalefaces/small-subject01.leftlight,0
/home/kevin/facerc/pyface/yalefaces/small-subject01.noglasses,0
/home/kevin/facerc/pyface/yalefaces/small-subject01.normal,0
/home/kevin/facerc/pyface/yalefaces/small-subject01.rightlight,0
/home/kevin/facerc/pyface/yalefaces/small-subject01.sad,0
/home/kevin/facerc/pyface/yalefaces/small-subject02.leftlight,1
/home/kevin/facerc/pyface/yalefaces/small-subject02.noglasses,1
/home/kevin/facerc/pyface/yalefaces/small-subject02.normal,1
/home/kevin/facerc/pyface/yalefaces/small-subject02.rightlight,1
/home/kevin/facerc/pyface/yalefaces/small-subject02.sad,1
/home/kevin/facerc/pyface/yalefaces/small-subject02.sleepy,1
/home/kevin/facerc/pyface/yalefaces/small-subject02.surprised,1
/home/kevin/facerc/pyface/yalefaces/small-subject02.wink,1
/home/kevin/facerc/pyface/yalefaces/small-subject03.leftlight,2
/home/kevin/facerc/pyface/yalefaces/small-subject03.noglasses,2
/home/kevin/facerc/pyface/yalefaces/small-subject03.normal,2
/home/kevin/facerc/pyface/yalefaces/small-subject03.rightlight,2
/home/kevin/facerc/pyface/yalefaces/small-subject03.sad,2
/home/kevin/facerc/pyface/yalefaces/small-subject03.sleepy,2
/home/kevin/facerc/pyface/yalefaces/small-subject03.surprised,2
/home/kevin/facerc/pyface/yalefaces/small-subject03.wink,2
/home/kevin/facerc/pyface/yalefaces/small-subject04.leftlight,3
/home/kevin/facerc/pyface/yalefaces/small-subject04.noglasses,3
/home/kevin/facerc/pyface/yalefaces/small-subject04.normal,3
/home/kevin/facerc/pyface/yalefaces/small-subject04.rightlight,3
/home/kevin/facerc/pyface/yalefaces/small-subject04.sad,3
/home/kevin/facerc/pyface/yalefaces/small-subject04.sleepy,3
/home/kevin/facerc/pyface/yalefaces/small-subject04.surprised,3
/home/kevin/facerc/pyface/yalefaces/small-subject04.wink,3
/home/kevin/facerc/pyface/yalefaces/small-subject05.leftlight,4
/home/kevin/facerc/pyface/yalefaces/small-subject05.noglasses,4
/home/kevin/facerc/pyface/yalefaces/small-subject05.normal,4
/home/kevin/facerc/pyface/yalefaces/small-subject05.rightlight,4
/home/kevin/facerc/pyface/yalefaces/small-subject05.sad,4
/home/kevin/facerc/pyface/yalefaces/small-subject05.sleepy,4
/home/kevin/facerc/pyface/yalefaces/small-subject05.surprised,4
/home/kevin/facerc/pyface/yalefaces/small-subject05.wink,4
/home/kevin/facerc/pyface/yalefaces/small-subject06.leftlight,5
/home/kevin/facerc/pyface/yalefaces/small-subject06.noglasses,5
/home/kevin/facerc/pyface/yalefaces/small-subject06.normal,5
/home/kevin/facerc/pyface/yalefaces/small-subject06.rightlight,5
/home/kevin/facerc/pyface/yalefaces/small-subject06.sad,5
/home/kevin/facerc/pyface/yalefaces/small-subject06.sleepy,5
/home/kevin/facerc/pyface/yalefaces/small-subject06.surprised,5
/home/kevin/facerc/pyface/yalefaces/small-subject06.wink,5
/home/kevin/facerc/pyface/yalefaces/small-subject07.leftlight,6
