/home/kevin/Downloads/jaffeimages/smalljaffe/KA.AN1.39.tiff,0
/home/kevin/Downloads/jaffeimages/smalljaffe/KA.AN2.40.tiff,0
/home/kevin/Downloads/jaffeimages/smalljaffe/KA.AN3.41.tiff,0
/home/kevin/Downloads/jaffeimages/smalljaffe/KA.FE3.47.tiff,0
/home/kevin/Downloads/jaffeimages/smalljaffe/KA.FE4.48.tiff,0
/home/kevin/Downloads/jaffeimages/smalljaffe/KA.HA1.29.tiff,0
/home/kevin/Downloads/jaffeimages/smalljaffe/KA.HA2.30.tiff,0
/home/kevin/Downloads/jaffeimages/smalljaffe/KA.HA3.31.tiff,0
/home/kevin/Downloads/jaffeimages/smalljaffe/KA.HA4.32.tiff,0
/home/kevin/Downloads/jaffeimages/smalljaffe/KA.NE1.26.tiff,0
/home/kevin/Downloads/jaffeimages/smalljaffe/KL.NE3.157.tiff,1
/home/kevin/Downloads/jaffeimages/smalljaffe/KL.SA1.161.tiff,1
/home/kevin/Downloads/jaffeimages/smalljaffe/KL.SA2.162.tiff,1
/home/kevin/Downloads/jaffeimages/smalljaffe/KL.AN1.167.tiff,1
/home/kevin/Downloads/jaffeimages/smalljaffe/KL.AN2.168.tiff,1
/home/kevin/Downloads/jaffeimages/smalljaffe/KL.AN3.169.tiff,1
/home/kevin/Downloads/jaffeimages/smalljaffe/KL.DI1.170.tiff,1
/home/kevin/Downloads/jaffeimages/smalljaffe/KL.DI2.171.tiff,1
/home/kevin/Downloads/jaffeimages/smalljaffe/KL.DI3.172.tiff,1
/home/kevin/Downloads/jaffeimages/smalljaffe/KL.DI4.173.tiff,1
/home/kevin/Downloads/jaffeimages/smalljaffe/KM.SA1.9.tiff,2
/home/kevin/Downloads/jaffeimages/smalljaffe/KM.SA2.10.tiff,2
/home/kevin/Downloads/jaffeimages/smalljaffe/KM.SA3.11.tiff,2
/home/kevin/Downloads/jaffeimages/smalljaffe/KM.AN1.17.tiff,2
/home/kevin/Downloads/jaffeimages/smalljaffe/KM.AN2.18.tiff,2
/home/kevin/Downloads/jaffeimages/smalljaffe/KM.AN3.19.tiff,2
/home/kevin/Downloads/jaffeimages/smalljaffe/KM.DI1.20.tiff,2
/home/kevin/Downloads/jaffeimages/smalljaffe/KM.DI3.22.tiff,2
/home/kevin/Downloads/jaffeimages/smalljaffe/KM.FE1.23.tiff,2
/home/kevin/Downloads/jaffeimages/smalljaffe/KM.FE2.24.tiff,2
/home/kevin/Downloads/jaffeimages/smalljaffe/KR.SU1.80.tiff,3
/home/kevin/Downloads/jaffeimages/smalljaffe/KR.SU2.81.tiff,3
/home/kevin/Downloads/jaffeimages/smalljaffe/KR.SU3.82.tiff,3
/home/kevin/Downloads/jaffeimages/smalljaffe/KR.AN1.83.tiff,3
/home/kevin/Downloads/jaffeimages/smalljaffe/KR.AN2.84.tiff,3
/home/kevin/Downloads/jaffeimages/smalljaffe/KR.AN3.85.tiff,3
/home/kevin/Downloads/jaffeimages/smalljaffe/KR.DI1.86.tiff,3
/home/kevin/Downloads/jaffeimages/smalljaffe/KR.DI2.87.tiff,3
/home/kevin/Downloads/jaffeimages/smalljaffe/KR.DI3.88.tiff,3
/home/kevin/Downloads/jaffeimages/smalljaffe/KR.FE1.89.tiff,3
/home/kevin/Downloads/jaffeimages/smalljaffe/MK.SA1.119.tiff,4
/home/kevin/Downloads/jaffeimages/smalljaffe/MK.SA2.120.tiff,4
/home/kevin/Downloads/jaffeimages/smalljaffe/MK.SA3.121.tiff,4
/home/kevin/Downloads/jaffeimages/smalljaffe/MK.AN1.125.tiff,4
/home/kevin/Downloads/jaffeimages/smalljaffe/MK.AN2.126.tiff,4
/home/kevin/Downloads/jaffeimages/smalljaffe/MK.AN3.127.tiff,4
/home/kevin/Downloads/jaffeimages/smalljaffe/MK.DI1.128.tiff,4
/home/kevin/Downloads/jaffeimages/smalljaffe/MK.DI2.129.tiff,4
/home/kevin/Downloads/jaffeimages/smalljaffe/MK.DI3.130.tiff,4
/home/kevin/Downloads/jaffeimages/smalljaffe/MK.FE1.131.tiff,4
/home/kevin/Downloads/jaffeimages/smalljaffe/NA.SA1.205.tiff,5
/home/kevin/Downloads/jaffeimages/smalljaffe/NA.SA2.206.tiff,5
/home/kevin/Downloads/jaffeimages/smalljaffe/NA.SA3.207.tiff,5
/home/kevin/Downloads/jaffeimages/smalljaffe/NA.AN1.211.tiff,5
/home/kevin/Downloads/jaffeimages/smalljaffe/NA.AN2.212.tiff,5
/home/kevin/Downloads/jaffeimages/smalljaffe/NA.AN3.213.tiff,5
/home/kevin/Downloads/jaffeimages/smalljaffe/NA.DI1.214.tiff,5
/home/kevin/Downloads/jaffeimages/smalljaffe/NA.DI2.215.tiff,5
/home/kevin/Downloads/jaffeimages/smalljaffe/NA.DI3.216.tiff,5
/home/kevin/Downloads/jaffeimages/smalljaffe/NA.FE1.217.tiff,5
/home/kevin/Downloads/jaffeimages/smalljaffe/NM.SA2.99.tiff,6
/home/kevin/Downloads/jaffeimages/smalljaffe/NM.SA3.100.tiff,6
/home/kevin/Downloads/jaffeimages/smalljaffe/NM.SU1.101.tiff,6
/home/kevin/Downloads/jaffeimages/smalljaffe/NM.AN1.104.tiff,6
/home/kevin/Downloads/jaffeimages/smalljaffe/NM.AN2.105.tiff,6
/home/kevin/Downloads/jaffeimages/smalljaffe/NM.AN3.106.tiff,6
/home/kevin/Downloads/jaffeimages/smalljaffe/NM.DI1.107.tiff,6
/home/kevin/Downloads/jaffeimages/smalljaffe/NM.DI3.109.tiff,6
/home/kevin/Downloads/jaffeimages/smalljaffe/NM.FE1.110.tiff,6
/home/kevin/Downloads/jaffeimages/smalljaffe/NM.FE2.111.tiff,6
/home/kevin/Downloads/jaffeimages/smalljaffe/TM.SA1.184.tiff,7
